# interfaceEnergyFluxes 
# Time          	energyFlux_Liquid	energyFlux_Gas  
0.0002646917891 	3.99309357e-05	2.18063956e-20
0.0002651444585 	4.00260284e-05	5.00716999e-20
0.0002655913244 	4.01257747e-05	-3.65512551e-20
0.0002660381903 	4.02644276e-05	-6.58735744e-20
0.0002664971337 	4.03648790e-05	-3.80406601e-20
0.0002669498751 	4.05114644e-05	-5.92119710e-20
0.0002673964984 	4.06585315e-05	-1.52221043e-19
0.0002678431218 	4.07952830e-05	-1.47836332e-19
0.0002682897451 	4.09294381e-05	-1.41583874e-19
0.0002687363684 	4.10947535e-05	-8.53013905e-20
0.0002691767012 	4.12368816e-05	-7.65089220e-20
0.0002696170341 	4.11927344e-05	-1.02228462e-19
0.0002700638424 	4.03855572e-05	-6.85188435e-20
0.0002705243986 	3.99212621e-05	6.14172246e-20
0.0002709849549 	4.00289706e-05	-1.37493892e-19
0.0002714455112 	4.04287523e-05	3.54820714e-20
0.0002719060675 	3.97148555e-05	-2.20270897e-21
0.0002723742997 	3.93891451e-05	-9.74984607e-20
0.0002728425319 	3.88792929e-05	-6.90552379e-21
0.0002733189787 	3.85941544e-05	1.02494083e-19
0.0002738040882 	3.81768378e-05	-8.09081821e-20
0.0002742891976 	3.80715425e-05	-1.01187448e-19
0.0002747743071 	3.78165998e-05	-1.60281963e-19
0.0002752689285 	3.75249141e-05	2.18847716e-20
0.00027576355   	3.75796528e-05	-8.43377077e-20
0.000276268476  	3.74784129e-05	-4.21025896e-20
0.0002767628828 	3.75136918e-05	1.21685958e-19
0.0002772572895 	3.74278488e-05	4.06838225e-21
0.0002777516963 	3.70879588e-05	1.44831502e-19
0.000278246103  	3.69087555e-05	5.50935972e-20
0.0002787520076 	3.66237876e-05	1.09647543e-19
0.0002792702513 	3.64214454e-05	1.29404835e-19
0.000279788495  	3.61155991e-05	1.56920382e-19
0.0002803067388 	3.62769771e-05	-5.47274454e-20
0.0002808116942 	3.59680540e-05	4.29515193e-20
0.000281330297  	3.57387899e-05	6.52568449e-20
0.0002818488999 	3.58720783e-05	1.84864863e-20
0.0002823675027 	3.59912553e-05	6.09157794e-20
0.0002828861056 	3.58220269e-05	-8.55166386e-20
0.0002834047085 	3.56098991e-05	4.05394608e-20
0.0002839233113 	3.56090249e-05	-1.07727955e-20
0.0002844419142 	3.54817913e-05	1.30982213e-19
0.0002849605171 	3.51190886e-05	2.22089979e-19
0.0002854976414 	3.50938197e-05	1.28772230e-19
0.0002860347658 	3.50459513e-05	1.74625984e-19
0.0002865718902 	3.49661564e-05	9.78843912e-21
0.0002871090146 	3.48304687e-05	3.25401259e-20
0.000287646139  	3.45310664e-05	5.95270436e-20
0.0002881832634 	3.45585871e-05	-8.68752213e-20
0.0002887203878 	3.46258435e-05	7.93137971e-21
0.0002892575122 	3.47299275e-05	1.98284468e-20
0.0002897946366 	3.45575602e-05	-5.12344348e-20
0.000290331761  	3.44392816e-05	2.54665018e-20
0.0002909004809 	3.44734646e-05	6.06504644e-20
0.0002914692008 	3.45829418e-05	-4.92880209e-20
0.0002920023758 	3.45595390e-05	2.28296455e-20
0.0002925736347 	3.44203069e-05	4.07878107e-20
0.0002931448935 	3.37231462e-05	3.67022178e-21
0.0002937161524 	3.29263860e-05	7.48796413e-20
0.0002942874113 	3.32805597e-05	4.42914470e-20
0.0002948586702 	3.35243747e-05	2.52210016e-20
0.000295429929  	3.35931090e-05	7.91227671e-21
0.0002960011879 	3.35161292e-05	1.81912218e-20
0.0002965724468 	3.33579382e-05	1.33789271e-19
0.0002971437056 	3.28377277e-05	7.36105901e-20
0.0002977149645 	3.26668972e-05	5.70921414e-20
0.0002982862234 	3.32834247e-05	-1.66337041e-20
0.0002988574823 	3.31658873e-05	4.43602069e-21
0.0002994287411 	3.31696344e-05	2.41537555e-20
0.0003          	3.33793461e-05	-5.61031737e-20
0.0003005847953 	3.32552732e-05	-4.55841251e-21
0.0003011765525 	3.29985548e-05	4.72891572e-21
0.0003017647873 	3.36014229e-05	-4.13835243e-20
0.0003023460607 	3.35991582e-05	-9.28128313e-20
0.0003029238947 	3.52633325e-05	-1.21905973e-19
0.0003034754635 	3.68235101e-05	-1.60423432e-19
0.00030400292   	3.92726796e-05	-5.09235648e-20
0.0003044977503 	4.12087435e-05	-3.06830295e-20
0.0003049682047 	4.34851611e-05	-1.27476896e-19
0.0003054143634 	4.43315723e-05	-9.62707373e-20
0.0003058522598 	4.66191696e-05	-1.06703805e-20
0.0003062688428 	4.74536098e-05	-3.60914075e-20
0.0003066781491 	4.90289516e-05	-1.58089067e-19
0.0003070735807 	5.01065512e-05	-1.35974038e-19
0.0003074656753 	5.13688170e-05	-1.63912131e-19
0.0003078433664 	5.23145826e-05	-2.81756548e-19
0.0003082149657 	5.40725762e-05	-1.52235825e-19
0.000308573501  	5.49226176e-05	-1.10244553e-19
0.0003089264991 	5.68656342e-05	-1.04865024e-19
0.0003092675984 	5.76471710e-05	-6.68354657e-20
0.0003096048935 	5.92252583e-05	-8.27681792e-20
0.000309933603  	6.00270594e-05	-1.21479037e-19
0.0003102647295 	6.17118170e-05	-1.82411099e-19
0.0003105795901 	6.28065414e-05	-7.06824841e-20
0.0003108890032 	6.44846136e-05	-1.51665135e-19
0.0003111931363 	6.53466688e-05	-8.33977603e-20
0.0003114901493 	6.70385015e-05	1.24276603e-19
0.0003117803455 	6.79433298e-05	5.74208690e-20
0.0003120705417 	6.96317400e-05	-9.00953905e-22
0.0003123496829 	7.04540085e-05	-4.95847264e-20
0.0003126261823 	7.19815203e-05	2.80507449e-20
0.0003128966895 	7.32164233e-05	-1.70595984e-19
0.0003131630604 	7.47112935e-05	-9.05324246e-20
0.000313423832  	7.57975358e-05	6.86304831e-21
0.0003136894031 	7.73177250e-05	7.75825314e-20
0.0003139462799 	7.84549176e-05	7.19353593e-20
0.0003141971654 	7.97409022e-05	-1.61667953e-20
0.0003144480508 	8.08521802e-05	2.03508878e-20
0.0003146953108 	8.23561096e-05	-5.18514687e-20
0.0003149397369 	8.34235750e-05	-4.07487343e-20
0.0003151813853 	8.41129687e-05	-9.82668038e-20
0.000315420311  	8.57032487e-05	-1.20543286e-19
0.0003156552546 	8.66279184e-05	-2.36942178e-19
0.0003158895455 	8.81052663e-05	-2.33327632e-19
0.0003161244909 	8.87344356e-05	-2.66491205e-19
0.0003163542869 	8.94709019e-05	-1.83442899e-19
0.000316581585  	9.04129620e-05	-1.25435761e-19
0.0003168070402 	9.13032974e-05	-1.47215882e-19
0.0003170306772 	9.21111185e-05	-1.22512258e-19
0.000317253115  	9.34506076e-05	-1.31937225e-19
0.0003174726028 	9.39687641e-05	-1.71477826e-19
0.0003176909292 	9.46434131e-05	-2.59101034e-19
0.000317907532  	9.55270622e-05	-1.13335052e-19
0.0003181224338 	9.63784618e-05	-9.53894669e-20
0.0003183351028 	9.71974053e-05	-4.48453535e-20
0.0003185461232 	9.80483107e-05	-9.59902407e-20
0.0003187549793 	9.88706839e-05	-5.40865220e-20
0.0003189671073 	9.97057694e-05	-1.15815418e-19
0.0003191754181 	1.00641320e-04	-8.83033479e-20
0.0003193795205 	1.01523490e-04	-2.44086817e-19
0.000319583623  	1.02322010e-04	-1.68950578e-19
0.0003197841626 	1.03137012e-04	-2.83444235e-19
0.0003199827167 	1.03871847e-04	-1.82711842e-19
0.0003201798036 	1.04844908e-04	-1.12423900e-19
0.000320374963  	1.05490154e-04	-9.45681213e-20
0.0003205691704 	1.05907214e-04	-9.33113208e-20
0.0003207624327 	1.06704315e-04	-2.78960857e-19
0.0003209542913 	1.07104584e-04	-2.39997081e-19
0.0003211456852 	1.07628880e-04	-2.28795510e-19
0.0003213375449 	1.08343704e-04	-1.83891217e-19
0.0003215266373 	1.08942964e-04	-2.22053831e-19
0.0003217148228 	1.09458175e-04	-2.35570305e-19
0.000321902108  	1.10128875e-04	-2.63014565e-19
0.0003220902956 	1.10691402e-04	-2.07894400e-19
0.0003222780299 	1.11248124e-04	-2.43665155e-19
0.0003224626426 	1.11907901e-04	-2.48569646e-19
0.0003226459461 	1.12578616e-04	-2.14453023e-19
0.0003228279556 	1.12970542e-04	-1.98064872e-19
0.0003230095369 	1.13599369e-04	-1.90209480e-19
0.0003231902657 	1.13650248e-04	-2.02052876e-19
0.0003233709945 	1.13658367e-04	-1.63063086e-19
0.0003235521505 	1.15085491e-04	-1.92283140e-19
0.000323730767  	1.15550549e-04	-1.15269786e-19
0.0003239085507 	1.15800717e-04	-9.71494848e-20
0.0003240863345 	1.16094932e-04	-1.44542300e-19
0.0003242637029 	1.16914499e-04	-2.47316657e-19
0.0003244444578 	1.17267079e-04	-1.79574673e-19
0.0003246239246 	1.17115043e-04	-1.83690680e-19
0.0003248025409 	1.17192264e-04	-1.51486668e-19
0.0003249837396 	1.17970086e-04	-1.75149015e-19
0.0003251619255 	1.18172772e-04	-2.05512401e-19
0.0003253444574 	1.18363098e-04	-2.10646113e-19
0.0003255243503 	1.18816268e-04	-1.33096192e-19
0.0003257033783 	1.19527805e-04	-1.43545359e-19
0.0003258832732 	1.19681791e-04	-1.77466992e-19
0.0003260636059 	1.19947632e-04	-2.50364468e-19
0.0003262443795 	1.17552818e-04	-2.36672015e-19
0.0003264264921 	1.15505112e-04	-2.19728444e-19
0.0003266104259 	1.10028315e-04	-2.46995255e-19
0.0003268020436 	1.06656379e-04	-2.65836545e-19
0.0003269993426 	1.04275622e-04	-1.25057963e-19
0.0003272044007 	9.85401170e-05	-9.11401853e-20
0.0003274204114 	9.68736959e-05	-1.06972338e-19
0.0003276416906 	9.37135557e-05	-2.36934692e-19
0.0003278685191 	8.95737846e-05	-1.64807278e-19
0.0003281042429 	8.74645843e-05	-2.17508379e-19
0.0003283463162 	8.41247695e-05	-2.88569059e-19
0.0003285968535 	8.09713884e-05	-3.19776915e-19
0.0003288565014 	7.99051691e-05	-2.34191124e-19
0.0003291209753 	7.59191221e-05	-1.95156157e-19
0.0003293978465 	7.51544775e-05	-1.85021600e-19
0.00032967913   	7.31169611e-05	-1.53417201e-19
0.0003299697121 	7.43486041e-05	-2.07113754e-19
0.000330261505  	8.11149586e-05	-1.74089956e-19
0.0003305318092 	6.80344988e-05	-2.10156443e-19
0.0003308338448 	6.61906154e-05	-1.26128624e-19
0.0003311601003 	6.33927791e-05	-1.95838500e-19
0.0003314975508 	6.33419209e-05	-1.29018315e-19
0.0003318366718 	5.79086176e-05	7.71096114e-20
0.0003322011816 	5.09141633e-05	-5.57305496e-20
0.000332602358  	5.06981650e-05	-4.72002173e-20
0.0003330133192 	4.78814268e-05	-1.21688342e-19
0.0003334482977 	4.85429555e-05	6.43998120e-21
0.0003338861378 	4.89459713e-05	5.99402136e-20
0.000334335892  	5.64434402e-05	-1.13809481e-19
0.0003347198926 	6.62158152e-05	-1.12438635e-19
0.0003350414695 	7.46799899e-05	-1.78512820e-20
0.0003353251312 	8.26235130e-05	-1.59517510e-20
0.0003355828    	9.10987730e-05	-1.41403603e-21
0.0003358145166 	1.03228631e-04	1.30955252e-19
0.00033601828   	1.09582973e-04	7.47954849e-20
0.0003362104173 	1.00213258e-04	4.00640894e-20
0.0003364237604 	9.27243384e-05	7.42445751e-21
0.0003366557905 	6.79586723e-05	-1.28380936e-20
0.0003369186295 	5.08730844e-05	-5.08857180e-20
0.0003372204543 	5.21470622e-05	-1.38165515e-20
0.0003375616474 	5.22591830e-05	2.29524196e-19
0.0003379447048 	5.53259615e-05	2.87524367e-20
0.0003383374598 	6.63399995e-05	4.63833711e-20
0.0003386654521 	7.23759932e-05	1.47684190e-20
0.0003389675927 	6.60856425e-05	-2.53241088e-20
0.0003393029356 	6.87043111e-05	-4.41979622e-20
0.0003396275188 	7.39409302e-05	3.29848782e-20
0.0003399278794 	7.90023884e-05	5.97288402e-20
0.0003402099082 	8.59479412e-05	3.34132594e-20
0.0003404654214 	9.37233169e-05	6.71117444e-20
0.0003406979783 	9.94462718e-05	-8.02974253e-20
0.0003409176155 	8.73213601e-05	-5.94284755e-20
0.0003411627706 	8.67348015e-05	-2.28407867e-19
0.0003414197017 	9.58647537e-05	-2.78218733e-19
0.0003416540229 	9.92115829e-05	-2.13299793e-19
0.0003418801701 	9.92598127e-05	-1.99280426e-19
0.0003421063173 	9.63835849e-05	-2.37331289e-19
0.0003423397596 	9.83443022e-05	-2.07838014e-19
0.0003425694816 	9.76832136e-05	-1.55961264e-19
0.0003428038919 	1.00873801e-04	-1.32972059e-19
0.0003430281904 	1.02576166e-04	-1.70737575e-19
0.0003432481588 	1.04868808e-04	-1.51240134e-20
0.0003434639452 	1.06498867e-04	-5.03959965e-20
0.0003436830772 	9.99636012e-05	-7.43454917e-20
0.0003439120078 	1.01633530e-04	-6.28142760e-20
0.0003441345792 	1.24864154e-04	-1.25209167e-19
0.0003443165513 	1.74174753e-04	-8.48060106e-20
0.0003444460476 	2.07626893e-04	-1.13309220e-19
0.0003445539194 	2.59466935e-04	-1.20742698e-19
0.0003446401497 	3.23695086e-04	-1.27222576e-19
0.0003447090052 	3.81974053e-04	-2.03875077e-19
0.0003447676383 	3.49609563e-04	-2.67436326e-19
0.000344831417  	3.67369522e-04	-2.54852387e-19
0.0003448920418 	3.97946950e-04	-2.47573685e-19
0.0003449479323 	4.31209835e-04	-2.35164285e-19
0.0003449991435 	4.72209691e-04	-2.11562250e-19
0.0003450453239 	5.04309014e-04	-1.85830660e-19
0.0003450879906 	5.52908699e-04	-2.00643375e-19
0.0003451263637 	5.95585571e-04	-2.21812996e-19
0.0003451615617 	6.45768019e-04	-2.61903922e-19
0.0003451958143 	7.04814998e-04	-3.48114273e-19
0.0003452268649 	7.52969462e-04	-2.97406616e-19
0.0003452557841 	8.00306213e-04	-4.13381568e-19
0.0003452829121 	8.54802167e-04	-3.69930399e-19
0.0003453082324 	8.74521017e-04	-4.23229677e-19
0.0003453329574 	9.24554108e-04	-4.61274057e-19
0.0003453562497 	9.41143468e-04	-4.53034176e-19
0.0003453791996 	9.50147136e-04	-4.90546380e-19
0.0003454021206 	9.46300848e-04	-6.34639743e-19
0.0003454249077 	9.81985845e-04	-6.67236472e-19
0.000345446729  	9.48746111e-04	-6.25459579e-19
0.0003454685853 	8.98328065e-04	-6.82941066e-19
0.0003454905915 	8.51399970e-04	-7.78595815e-19
0.0003455130142 	8.11966100e-04	-7.72307009e-19
0.0003455357171 	7.74070847e-04	-7.42633090e-19
0.0003455583634 	7.56962908e-04	-8.02182249e-19
0.000345581019  	7.66681940e-04	-7.97207520e-19
0.0003456038076 	7.69875013e-04	-6.85852577e-19
0.0003456269647 	7.84804295e-04	-6.81093069e-19
0.0003456509387 	7.86714329e-04	-6.36633394e-19
0.0003456778043 	8.02074243e-04	-6.50738686e-19
0.000345706009  	8.17269109e-04	-5.97774620e-19
0.0003457336818 	8.31251617e-04	-5.90416525e-19
0.0003457608693 	8.50812717e-04	-5.96617256e-19
0.0003457876012 	8.77383270e-04	-5.03003920e-19
0.0003458133921 	8.86036401e-04	-6.42043894e-19
0.0003458385952 	8.79144283e-04	-6.64356703e-19
0.0003458638217 	8.96314005e-04	-6.99856845e-19
0.0003458886094 	9.34258915e-04	-7.20749800e-19
0.0003459119634 	9.31791430e-04	-7.83510842e-19
0.0003459378925 	9.74227423e-04	-7.81345824e-19
0.0003459624439 	1.00072896e-03	-8.11803177e-19
0.0003459863437 	1.03883869e-03	-7.97847927e-19
0.0003460093478 	1.08807888e-03	-8.98932295e-19
0.0003460313042 	1.18552359e-03	-8.88723043e-19
0.0003460516851 	1.23053053e-03	-8.71337842e-19
0.000346071084  	1.17719651e-03	-8.98526857e-19
0.0003460911394 	1.20151384e-03	-9.08688324e-19
0.0003461109661 	1.24196584e-03	-9.93452409e-19
0.0003461301232 	1.28101603e-03	-9.90390255e-19
0.0003461486799 	1.32678330e-03	-1.03691204e-18
0.0003461665707 	1.34935330e-03	-9.41763485e-19
0.0003461842094 	1.38343987e-03	-9.63168186e-19
0.0003462013318 	1.47714651e-03	-9.97873914e-19
0.0003462170947 	1.50735874e-03	-1.04538151e-18
0.0003462329645 	1.51983642e-03	-9.70867132e-19
0.0003462485221 	1.53361549e-03	-9.19791258e-19
0.0003462638885 	1.58477705e-03	-9.40550744e-19
0.0003462787327 	1.60487532e-03	-9.68054069e-19
0.0003462933746 	1.66897233e-03	-9.92235283e-19
0.000346307549  	1.68057109e-03	-1.01177009e-18
0.0003463216157 	1.75922842e-03	-9.49402310e-19
0.0003463348925 	1.80959500e-03	-8.90848873e-19
0.0003463477742 	1.83967766e-03	-9.84058694e-19
0.0003463604221 	1.88343733e-03	-1.01379612e-18
0.0003463727502 	1.92967395e-03	-1.09994485e-18
0.0003463848968 	1.96425022e-03	-1.15464197e-18
0.0003463968751 	1.99792745e-03	-1.17681864e-18
0.0003464084201 	2.00113213e-03	-1.20828818e-18
0.0003464199254 	1.91700405e-03	-1.22633161e-18
0.0003464314405 	1.88449790e-03	-1.30096729e-18
0.0003464429335 	1.83383590e-03	-1.32831925e-18
0.0003464543724 	1.80064991e-03	-1.35935015e-18
0.0003464657312 	1.73010442e-03	-1.30043307e-18
0.0003464769874 	1.62370482e-03	-1.23290775e-18
0.0003464881334 	1.58886821e-03	-1.20215434e-18
0.000346499185  	1.53107601e-03	-1.20908010e-18
0.0003465102252 	1.48480720e-03	-1.27550231e-18
0.0003465214038 	1.36487281e-03	-1.33156234e-18
0.0003465325452 	1.32580060e-03	-1.40433965e-18
0.0003465438491 	1.25871246e-03	-1.41251296e-18
0.000346555723  	1.27618736e-03	-1.40574717e-18
0.0003465678501 	1.27344429e-03	-1.38298351e-18
0.0003465798898 	1.34150739e-03	-1.41998998e-18
0.0003465918326 	1.35430602e-03	-1.38011658e-18
0.0003466036852 	1.38900532e-03	-1.33986072e-18
0.0003466155117 	1.43038186e-03	-1.43191168e-18
0.0003466275082 	1.44905509e-03	-1.42153486e-18
0.0003466400871 	1.45309289e-03	-1.43120203e-18
0.0003466534338 	1.48772751e-03	-1.38650845e-18
0.0003466667905 	1.54532488e-03	-1.24820063e-18
0.0003466801572 	1.54711435e-03	-1.20981222e-18
0.0003466935373 	1.44057750e-03	-1.24488608e-18
0.0003467069275 	1.42320514e-03	-1.28454843e-18
0.0003467203279 	1.42202429e-03	-1.26500830e-18
0.0003467337417 	1.44208187e-03	-1.28770628e-18
0.0003467471656 	1.46465628e-03	-1.23563732e-18
0.0003467606031 	1.43067570e-03	-1.24206814e-18
0.0003467740508 	1.43607248e-03	-1.20485283e-18
0.0003467875053 	1.45439613e-03	-1.30974758e-18
0.0003468009632 	1.44944020e-03	-1.27671695e-18
0.0003468144177 	1.40179282e-03	-1.29009358e-18
0.0003468278722 	1.34488385e-03	-1.26401080e-18
0.0003468413233 	1.36253486e-03	-1.25941499e-18
0.0003468547743 	1.32448954e-03	-1.17059077e-18
0.000346868222  	1.32408700e-03	-1.20499845e-18
0.0003468816697 	1.37426090e-03	-1.13275590e-18
0.000346895114  	1.32185597e-03	-1.17043321e-18
0.0003469085582 	1.34663044e-03	-1.23288612e-18
0.0003469220025 	1.31549054e-03	-1.16295393e-18
0.0003469354468 	1.34940408e-03	-1.21068775e-18
0.0003469488911 	1.39286974e-03	-1.23292354e-18
0.0003469623319 	1.38929516e-03	-1.20268950e-18
0.0003469757728 	1.28953791e-03	-1.23568066e-18
0.0003469892137 	1.33372070e-03	-1.25346158e-18
0.000347002658  	1.37170323e-03	-1.14793843e-18
0.0003470160954 	1.36095155e-03	-1.13000347e-18
0.0003470295295 	1.29433763e-03	-1.21842557e-18
0.0003470429601 	1.31664334e-03	-1.20607744e-18
0.0003470563874 	1.36333285e-03	-1.21295820e-18
0.0003470701712 	1.36915095e-03	-1.21517370e-18
0.0003470857205 	1.39947289e-03	-1.22647501e-18
0.0003471030127 	1.33190345e-03	-1.16836211e-18
0.0003471208052 	1.35728387e-03	-1.11562303e-18
0.0003471386096 	1.39990462e-03	-1.12309144e-18
0.000347156096  	1.42781295e-03	-1.14861010e-18
0.0003471733822 	1.37233116e-03	-1.14179295e-18
0.0003471910146 	1.37749066e-03	-1.09665370e-18
0.0003472087834 	1.39008420e-03	-1.15455589e-18
0.0003472265105 	1.42238912e-03	-1.21665525e-18
0.0003472438759 	1.43771460e-03	-1.28865389e-18
0.0003472612299 	1.47665433e-03	-1.29372015e-18
0.0003472781932 	1.52319859e-03	-1.27854748e-18
0.0003472948667 	1.56109980e-03	-1.27947675e-18
0.0003473110887 	1.63605906e-03	-1.38070740e-18
0.0003473265627 	1.75991311e-03	-1.42036823e-18
0.0003473410893 	1.81201529e-03	-1.41002294e-18
0.0003473553484 	1.83158030e-03	-1.35367270e-18
0.0003473692241 	1.80284345e-03	-1.33447947e-18
0.0003473835066 	1.92475652e-03	-1.41170731e-18
0.0003473966937 	1.82152943e-03	-1.41146887e-18
0.0003474102129 	1.73549363e-03	-1.33995297e-18
0.0003474242706 	1.78388289e-03	-1.33245100e-18
0.0003474384381 	1.83430777e-03	-1.28228104e-18
0.0003474526555 	1.89148072e-03	-1.27786557e-18
0.0003474663898 	1.95556444e-03	-1.36445906e-18
0.000347479686  	1.94071426e-03	-1.45901196e-18
0.0003474932327 	1.98736601e-03	-1.50950272e-18
0.0003475063397 	2.04748019e-03	-1.49917920e-18
0.0003475190778 	1.97367541e-03	-1.61779026e-18
0.0003475320328 	1.95929428e-03	-1.74535723e-18
0.0003475451335 	1.97521210e-03	-1.62093711e-18
0.000347558333  	1.99780324e-03	-1.65220930e-18
0.0003475713555 	2.02075788e-03	-1.70566609e-18
0.0003475842404 	1.82270606e-03	-1.62513521e-18
0.0003475973443 	1.86534419e-03	-1.60410996e-18
0.000347610594  	1.88547501e-03	-1.59347077e-18
0.0003476239383 	1.83907522e-03	-1.56881535e-18
0.0003476373474 	2.01037929e-03	-1.53655512e-18
0.0003476503084 	2.03474278e-03	-1.49520048e-18
0.0003476633081 	2.13596240e-03	-1.61156650e-18
0.0003476756517 	2.15878421e-03	-1.58764287e-18
0.0003476877052 	2.08395771e-03	-1.63241029e-18
0.0003476999163 	2.00140459e-03	-1.66005432e-18
0.0003477122425 	1.91501969e-03	-1.65326690e-18
0.0003477246447 	1.93652412e-03	-1.56216367e-18
0.0003477371001 	2.00142690e-03	-1.62752744e-18
0.0003477495942 	2.11852035e-03	-1.66677463e-18
0.0003477618798 	2.24231540e-03	-1.63482067e-18
0.0003477734523 	2.34233344e-03	-1.64470657e-18
0.0003477845055 	2.34445922e-03	-1.60373453e-18
0.000347795547  	2.39563427e-03	-1.65922884e-18
0.0003478063375 	2.56435697e-03	-1.75042893e-18
0.0003478163903 	2.65735778e-03	-1.73962054e-18
0.0003478260557 	2.74691314e-03	-1.74027930e-18
0.0003478354378 	2.91740576e-03	-1.77342545e-18
0.0003478441858 	2.96236604e-03	-1.87748779e-18
0.0003478529032 	3.12069635e-03	-1.77090400e-18
0.0003478610588 	3.10450513e-03	-1.67609710e-18
0.0003478692323 	3.17429959e-03	-1.61278859e-18
0.0003478772046 	3.30272763e-03	-1.58206135e-18
0.0003478848305 	3.30983825e-03	-1.58286371e-18
0.0003478924252 	3.46135545e-03	-1.59986607e-18
0.0003478997458 	3.65130380e-03	-1.56178132e-18
0.0003479067194 	3.86841013e-03	-1.50597575e-18
0.0003479135792 	3.90022975e-03	-1.49699452e-18
0.0003479203201 	3.99761466e-03	-1.56206041e-18
0.0003479268463 	4.01334223e-03	-1.53049723e-18
0.0003479332823 	4.04437336e-03	-1.57460918e-18
0.0003479395964 	4.29247435e-03	-1.56871635e-18
0.0003479460149 	4.50229994e-03	-1.58269731e-18
0.0003479521744 	4.66654971e-03	-1.39702539e-18
0.0003479581018 	4.86916303e-03	-1.38677051e-18
0.000347963769  	4.94872731e-03	-1.49800406e-18
0.000347969303  	4.98468980e-03	-1.43005878e-18
0.0003479747967 	5.11502138e-03	-1.45139627e-18
0.0003479801446 	4.92691327e-03	-1.51266984e-18
0.0003479855092 	4.73734564e-03	-1.46213825e-18
0.0003479908233 	4.69116385e-03	-1.57217733e-18
0.000347996053  	4.70120346e-03	-1.53327461e-18
0.0003480011519 	4.61634048e-03	-1.49629149e-18
0.0003480061155 	4.67326803e-03	-1.54801074e-18
0.0003480104225 	4.49159700e-03	-1.62601983e-18
0.0003480150991 	4.22163865e-03	-1.62465935e-18
0.0003480193355 	4.13028420e-03	-1.65759109e-18
0.0003480240503 	4.04685330e-03	-1.67968425e-18
0.0003480293036 	3.99590332e-03	-1.73565371e-18
0.0003480350487 	3.97478387e-03	-1.71879072e-18
